,date,state,totalcase,dailycase,longitude ,latitude
2406,2020-04-20,WV,902.0,39.0,-80.454903,38.597626
2407,2020-04-20,WY,313.0,4.0,-107.29028400000001,43.075967999999996
2408,2020-04-19,AK,319.0,5.0,-154.493062,63.588753000000004
2409,2020-04-19,AL,4837.0,182.0,-86.902298,32.318231
2410,2020-04-19,AR,1781.0,42.0,-91.83183299999999,35.20105
2412,2020-04-19,AZ,4929.0,210.0,-111.093731,34.048928000000004
2413,2020-04-19,CA,30333.0,1370.0,-119.41793200000001,36.778261
2414,2020-04-19,CO,9433.0,386.0,-105.782067,39.550051
2415,2020-04-19,CT,17550.0,741.0,-73.087749,41.603221000000005
2416,2020-04-19,DC,2793.0,127.0,-77.03341800000001,38.905985
2417,2020-04-19,DE,2538.0,215.0,-75.52767,38.910832
2418,2020-04-19,FL,25996.0,727.0,-81.515754,27.664827000000002
2419,2020-04-19,GA,18301.0,632.0,-82.907123,32.157435
2421,2020-04-19,HI,574.0,21.0,-155.66585700000002,19.898682
2422,2020-04-19,IA,2902.0,389.0,-93.097702,41.878003
2423,2020-04-19,ID,1668.0,13.0,-114.74204099999999,44.068202
2424,2020-04-19,IL,30357.0,1197.0,-89.398528,40.633125
2425,2020-04-19,IN,11210.0,569.0,-85.602364,40.551217
2426,2020-04-19,KS,1849.0,59.0,-98.484246,39.011902
2427,2020-04-19,KY,2707.0,185.0,-84.27001800000001,37.839333
2428,2020-04-19,LA,23928.0,348.0,-92.14502399999999,31.244822999999997
2429,2020-04-19,MA,39820.0,2293.0,-71.382437,42.407211
2430,2020-04-19,MD,12830.0,522.0,-76.641271,39.045755
2431,2020-04-19,ME,867.0,20.0,-69.44546899999999,45.253783
2432,2020-04-19,MI,31424.0,633.0,-85.602364,44.314844
2433,2020-04-19,MN,2356.0,143.0,-94.6859,46.729553
2434,2020-04-19,MO,5667.0,150.0,-91.83183299999999,37.964253
2436,2020-04-19,MS,4274.0,300.0,-89.398528,32.354668
2437,2020-04-19,MT,433.0,7.0,-110.36256599999999,46.879682
2438,2020-04-19,NC,6493.0,353.0,-79.0193,35.759572999999996
2439,2020-04-19,ND,585.0,57.0,-101.002012,47.551493
2440,2020-04-19,NE,1287.0,149.0,-99.901813,41.492537
2441,2020-04-19,NH,1342.0,55.0,-71.572395,43.193852
2442,2020-04-19,NJ,85301.0,3881.0,-74.405661,40.058324
2443,2020-04-19,NM,1798.0,87.0,-105.03236299999999,34.97273
2444,2020-04-19,NV,3728.0,102.0,-116.419389,38.802609999999994
2445,2020-04-19,NY,242786.0,6054.0,-74.217933,43.299428000000006
2446,2020-04-19,OH,11602.0,1380.0,-82.907123,40.417287
2447,2020-04-19,OK,2599.0,29.0,-97.092877,35.007752
2448,2020-04-19,OR,1910.0,66.0,-120.554201,43.804133
2449,2020-04-19,PA,32284.0,1215.0,-77.194525,41.203322
2450,2020-04-19,PR,1213.0,95.0,-66.590149,18.220833
2451,2020-04-19,RI,4755.0,276.0,-71.477429,41.580095
2452,2020-04-19,SC,4377.0,131.0,-81.163725,33.836081
2453,2020-04-19,SD,1635.0,93.0,-99.901813,43.969515
2454,2020-04-19,TN,7070.0,308.0,-86.58044699999999,35.517491
2455,2020-04-19,TX,18923.0,663.0,-99.901813,31.968598999999998
2456,2020-04-19,UT,3069.0,138.0,-111.093731,39.32098
2457,2020-04-19,VA,8537.0,484.0,-78.656894,37.431573
2459,2020-04-19,VT,817.0,4.0,-72.577841,44.558803000000005
2460,2020-04-19,WA,12461.0,89.0,-120.74013899999999,47.751073999999996
2461,2020-04-19,WI,4346.0,147.0,-88.787868,43.784440000000004
2462,2020-04-19,WV,863.0,78.0,-80.454903,38.597626
2463,2020-04-19,WY,309.0,4.0,-107.29028400000001,43.075967999999996
2464,2020-04-18,AK,314.0,5.0,-154.493062,63.588753000000004
2465,2020-04-18,AL,4655.0,125.0,-86.902298,32.318231
2466,2020-04-18,AR,1739.0,44.0,-91.83183299999999,35.20105
2468,2020-04-18,AZ,4719.0,212.0,-111.093731,34.048928000000004
2469,2020-04-18,CA,28963.0,1435.0,-119.41793200000001,36.778261
2470,2020-04-18,CO,9047.0,372.0,-105.782067,39.550051
2471,2020-04-18,CT,16809.0,0.0,-73.087749,41.603221000000005
2472,2020-04-18,DC,2666.0,190.0,-77.03341800000001,38.905985
2473,2020-04-18,DE,2323.0,0.0,-75.52767,38.910832
2474,2020-04-18,FL,25269.0,1150.0,-81.515754,27.664827000000002
2475,2020-04-18,GA,17669.0,475.0,-82.907123,32.157435
2477,2020-04-18,HI,553.0,12.0,-155.66585700000002,19.898682
2478,2020-04-18,IA,2513.0,181.0,-93.097702,41.878003
2479,2020-04-18,ID,1655.0,46.0,-114.74204099999999,44.068202
2480,2020-04-18,IL,29160.0,1585.0,-89.398528,40.633125
2481,2020-04-18,IN,10641.0,487.0,-85.602364,40.551217
2482,2020-04-18,KS,1790.0,85.0,-98.484246,39.011902
2483,2020-04-18,KY,2522.0,93.0,-84.27001800000001,37.839333
2484,2020-04-18,LA,23580.0,462.0,-92.14502399999999,31.244822999999997
2485,2020-04-18,MA,37527.0,2402.0,-71.382437,42.407211
2486,2020-04-18,MD,12308.0,736.0,-76.641271,39.045755
2487,2020-04-18,ME,847.0,20.0,-69.44546899999999,45.253783
2488,2020-04-18,MI,30791.0,768.0,-85.602364,44.314844
2489,2020-04-18,MN,2213.0,142.0,-94.6859,46.729553
2490,2020-04-18,MO,5517.0,234.0,-91.83183299999999,37.964253
2492,2020-04-18,MS,3974.0,181.0,-89.398528,32.354668
2493,2020-04-18,MT,426.0,4.0,-110.36256599999999,46.879682
2494,2020-04-18,NC,6140.0,281.0,-79.0193,35.759572999999996
2495,2020-04-18,ND,528.0,89.0,-101.002012,47.551493
2496,2020-04-18,NE,1138.0,72.0,-99.901813,41.492537
2497,2020-04-18,NH,1287.0,0.0,-71.572395,43.193852
2498,2020-04-18,NJ,81420.0,2953.0,-74.405661,40.058324
2499,2020-04-18,NM,1711.0,114.0,-105.03236299999999,34.97273
2500,2020-04-18,NV,3626.0,102.0,-116.419389,38.802609999999994
2501,2020-04-18,NY,236732.0,7090.0,-74.217933,43.299428000000006
2502,2020-04-18,OH,10222.0,1115.0,-82.907123,40.417287
2503,2020-04-18,OK,2570.0,105.0,-97.092877,35.007752
2504,2020-04-18,OR,1844.0,59.0,-120.554201,43.804133
2505,2020-04-18,PA,31069.0,1628.0,-77.194525,41.203322
2506,2020-04-18,PR,1118.0,50.0,-66.590149,18.220833
2507,2020-04-18,RI,4479.0,302.0,-71.477429,41.580095
2508,2020-04-18,SC,4246.0,315.0,-81.163725,33.836081
2509,2020-04-18,SD,1542.0,131.0,-99.901813,43.969515
2510,2020-04-18,TN,6762.0,173.0,-86.58044699999999,35.517491
2511,2020-04-18,TX,18260.0,889.0,-99.901813,31.968598999999998
2512,2020-04-18,UT,2931.0,126.0,-111.093731,39.32098
2513,2020-04-18,VA,8053.0,562.0,-78.656894,37.431573
2515,2020-04-18,VT,813.0,11.0,-72.577841,44.558803000000005
2516,2020-04-18,WA,12372.0,169.0,-120.74013899999999,47.751073999999996
2517,2020-04-18,WI,4199.0,154.0,-88.787868,43.784440000000004
2518,2020-04-18,WV,785.0,31.0,-80.454903,38.597626
2519,2020-04-18,WY,305.0,9.0,-107.29028400000001,43.075967999999996
2520,2020-04-17,AK,309.0,9.0,-154.493062,63.588753000000004
2521,2020-04-17,AL,4530.0,185.0,-86.902298,32.318231
2522,2020-04-17,AR,1695.0,75.0,-91.83183299999999,35.20105
2524,2020-04-17,AZ,4507.0,273.0,-111.093731,34.048928000000004
2525,2020-04-17,CA,27528.0,1346.0,-119.41793200000001,36.778261
2526,2020-04-17,CO,8675.0,395.0,-105.782067,39.550051
2527,2020-04-17,CT,16809.0,925.0,-73.087749,41.603221000000005
2528,2020-04-17,DC,2476.0,126.0,-77.03341800000001,38.905985
2529,2020-04-17,DE,2323.0,248.0,-75.52767,38.910832
2530,2020-04-17,FL,24119.0,1222.0,-81.515754,27.664827000000002
2531,2020-04-17,GA,17194.0,1525.0,-82.907123,32.157435
2533,2020-04-17,HI,541.0,11.0,-155.66585700000002,19.898682
2534,2020-04-17,IA,2332.0,191.0,-93.097702,41.878003
2535,2020-04-17,ID,1609.0,22.0,-114.74204099999999,44.068202
2536,2020-04-17,IL,27575.0,1842.0,-89.398528,40.633125
2537,2020-04-17,IN,10154.0,612.0,-85.602364,40.551217
2538,2020-04-17,KS,1705.0,117.0,-98.484246,39.011902
2539,2020-04-17,KY,2429.0,138.0,-84.27001800000001,37.839333
2540,2020-04-17,LA,23118.0,586.0,-92.14502399999999,31.244822999999997
2541,2020-04-17,MA,35125.0,2633.0,-71.382437,42.407211
2542,2020-04-17,MD,11572.0,788.0,-76.641271,39.045755
2543,2020-04-17,ME,827.0,31.0,-69.44546899999999,45.253783
2544,2020-04-17,MI,30023.0,760.0,-85.602364,44.314844
2545,2020-04-17,MN,2071.0,159.0,-94.6859,46.729553
2546,2020-04-17,MO,5283.0,172.0,-91.83183299999999,37.964253
2548,2020-04-17,MS,3793.0,169.0,-89.398528,32.354668
2549,2020-04-17,MT,422.0,7.0,-110.36256599999999,46.879682
2550,2020-04-17,NC,5859.0,394.0,-79.0193,35.759572999999996
2551,2020-04-17,ND,439.0,46.0,-101.002012,47.551493
2552,2020-04-17,NE,1066.0,114.0,-99.901813,41.492537
2553,2020-04-17,NH,1287.0,148.0,-71.572395,43.193852
2554,2020-04-17,NJ,78467.0,3150.0,-74.405661,40.058324
2555,2020-04-17,NM,1597.0,113.0,-105.03236299999999,34.97273
2556,2020-04-17,NV,3524.0,203.0,-116.419389,38.802609999999994
2557,2020-04-17,NY,229642.0,7358.0,-74.217933,43.299428000000006
2558,2020-04-17,OH,9107.0,693.0,-82.907123,40.417287
2559,2020-04-17,OK,2465.0,108.0,-97.092877,35.007752
2560,2020-04-17,OR,1785.0,49.0,-120.554201,43.804133
2561,2020-04-17,PA,29441.0,1706.0,-77.194525,41.203322
2562,2020-04-17,PR,1068.0,25.0,-66.590149,18.220833
2563,2020-04-17,RI,4177.0,339.0,-71.477429,41.580095
2564,2020-04-17,SC,3931.0,275.0,-81.163725,33.836081
2565,2020-04-17,SD,1411.0,100.0,-99.901813,43.969515
2566,2020-04-17,TN,6589.0,327.0,-86.58044699999999,35.517491
2567,2020-04-17,TX,17371.0,916.0,-99.901813,31.968598999999998
2568,2020-04-17,UT,2805.0,122.0,-111.093731,39.32098
2569,2020-04-17,VA,7491.0,602.0,-78.656894,37.431573
2571,2020-04-17,VT,802.0,10.0,-72.577841,44.558803000000005
2572,2020-04-17,WA,12203.0,341.0,-120.74013899999999,47.751073999999996
2573,2020-04-17,WI,4045.0,170.0,-88.787868,43.784440000000004
2574,2020-04-17,WV,754.0,15.0,-80.454903,38.597626
2575,2020-04-17,WY,296.0,0.0,-107.29028400000001,43.075967999999996
2576,2020-04-16,AK,300.0,7.0,-154.493062,63.588753000000004
2577,2020-04-16,AL,4345.0,232.0,-86.902298,32.318231
2578,2020-04-16,AR,1620.0,51.0,-91.83183299999999,35.20105
2580,2020-04-16,AZ,4234.0,272.0,-111.093731,34.048928000000004
2581,2020-04-16,CA,26182.0,1758.0,-119.41793200000001,36.778261
2582,2020-04-16,CO,8280.0,339.0,-105.782067,39.550051
2583,2020-04-16,CT,15884.0,1129.0,-73.087749,41.603221000000005
2584,2020-04-16,DC,2350.0,153.0,-77.03341800000001,38.905985
2585,2020-04-16,DE,2075.0,61.0,-75.52767,38.910832
2586,2020-04-16,FL,22897.0,386.0,-81.515754,27.664827000000002
2587,2020-04-16,GA,15669.0,682.0,-82.907123,32.157435
2589,2020-04-16,HI,530.0,13.0,-155.66585700000002,19.898682
2590,2020-04-16,IA,2141.0,146.0,-93.097702,41.878003
2591,2020-04-16,ID,1587.0,123.0,-114.74204099999999,44.068202
2592,2020-04-16,IL,25733.0,1140.0,-89.398528,40.633125
2593,2020-04-16,IN,9542.0,587.0,-85.602364,40.551217
2594,2020-04-16,KS,1588.0,94.0,-98.484246,39.011902
2595,2020-04-16,KY,2291.0,81.0,-84.27001800000001,37.839333
2596,2020-04-16,LA,22532.0,581.0,-92.14502399999999,31.244822999999997
2597,2020-04-16,MA,32492.0,2522.0,-71.382437,42.407211
2598,2020-04-16,MD,10784.0,752.0,-76.641271,39.045755
2599,2020-04-16,ME,796.0,26.0,-69.44546899999999,45.253783
2600,2020-04-16,MI,29263.0,1204.0,-85.602364,44.314844
2601,2020-04-16,MN,1912.0,103.0,-94.6859,46.729553
2602,2020-04-16,MO,5111.0,216.0,-91.83183299999999,37.964253
2604,2020-04-16,MS,3624.0,264.0,-89.398528,32.354668
2605,2020-04-16,MT,415.0,11.0,-110.36256599999999,46.879682
2606,2020-04-16,NC,5465.0,342.0,-79.0193,35.759572999999996
2607,2020-04-16,ND,393.0,28.0,-101.002012,47.551493
2608,2020-04-16,NE,952.0,51.0,-99.901813,41.492537
2609,2020-04-16,NH,1139.0,0.0,-71.572395,43.193852
2610,2020-04-16,NJ,75317.0,4287.0,-74.405661,40.058324
2611,2020-04-16,NM,1484.0,77.0,-105.03236299999999,34.97273
2612,2020-04-16,NV,3321.0,110.0,-116.419389,38.802609999999994
2613,2020-04-16,NY,222284.0,8505.0,-74.217933,43.299428000000006
2614,2020-04-16,OH,8414.0,623.0,-82.907123,40.417287
2615,2020-04-16,OK,2357.0,94.0,-97.092877,35.007752
2616,2020-04-16,OR,1736.0,73.0,-120.554201,43.804133
2617,2020-04-16,PA,27735.0,1245.0,-77.194525,41.203322
2618,2020-04-16,PR,1043.0,69.0,-66.590149,18.220833
2619,2020-04-16,RI,3838.0,309.0,-71.477429,41.580095
2620,2020-04-16,SC,3656.0,0.0,-81.163725,33.836081
2621,2020-04-16,SD,1311.0,143.0,-99.901813,43.969515
2622,2020-04-16,TN,6262.0,183.0,-86.58044699999999,35.517491
2623,2020-04-16,TX,16455.0,963.0,-99.901813,31.968598999999998
2624,2020-04-16,UT,2683.0,141.0,-111.093731,39.32098
2625,2020-04-16,VA,6889.0,389.0,-78.656894,37.431573
2627,2020-04-16,VT,792.0,13.0,-72.577841,44.558803000000005
2628,2020-04-16,WA,11862.0,304.0,-120.74013899999999,47.751073999999996
2629,2020-04-16,WI,3875.0,154.0,-88.787868,43.784440000000004
2630,2020-04-16,WV,739.0,37.0,-80.454903,38.597626
2631,2020-04-16,WY,296.0,9.0,-107.29028400000001,43.075967999999996
2632,2020-04-15,AK,293.0,8.0,-154.493062,63.588753000000004
2633,2020-04-15,AL,4113.0,237.0,-86.902298,32.318231
2634,2020-04-15,AR,1569.0,89.0,-91.83183299999999,35.20105
2636,2020-04-15,AZ,3962.0,156.0,-111.093731,34.048928000000004
2637,2020-04-15,CA,24424.0,1086.0,-119.41793200000001,36.778261
2638,2020-04-15,CO,7941.0,250.0,-105.782067,39.550051
2639,2020-04-15,CT,14755.0,766.0,-73.087749,41.603221000000005
2640,2020-04-15,DC,2197.0,139.0,-77.03341800000001,38.905985
2641,2020-04-15,DE,2014.0,253.0,-75.52767,38.910832
2642,2020-04-15,FL,22511.0,1144.0,-81.515754,27.664827000000002
2643,2020-04-15,GA,14987.0,764.0,-82.907123,32.157435
2645,2020-04-15,HI,517.0,13.0,-155.66585700000002,19.898682
2646,2020-04-15,IA,1995.0,96.0,-93.097702,41.878003
2647,2020-04-15,ID,1464.0,11.0,-114.74204099999999,44.068202
2648,2020-04-15,IL,24593.0,1346.0,-89.398528,40.633125
2649,2020-04-15,IN,8955.0,428.0,-85.602364,40.551217
2650,2020-04-15,KS,1494.0,68.0,-98.484246,39.011902
2651,2020-04-15,KY,2210.0,162.0,-84.27001800000001,37.839333
2652,2020-04-15,LA,21951.0,433.0,-92.14502399999999,31.244822999999997
2653,2020-04-15,MA,29970.0,1861.0,-71.382437,42.407211
2654,2020-04-15,MD,10032.0,560.0,-76.641271,39.045755
2655,2020-04-15,ME,770.0,36.0,-69.44546899999999,45.253783
2656,2020-04-15,MI,28059.0,1058.0,-85.602364,44.314844
2657,2020-04-15,MN,1809.0,114.0,-94.6859,46.729553
2658,2020-04-15,MO,4895.0,209.0,-91.83183299999999,37.964253
2660,2020-04-15,MS,3360.0,273.0,-89.398528,32.354668
2661,2020-04-15,MT,404.0,5.0,-110.36256599999999,46.879682
2662,2020-04-15,NC,5123.0,99.0,-79.0193,35.759572999999996
2663,2020-04-15,ND,365.0,24.0,-101.002012,47.551493
2664,2020-04-15,NE,901.0,30.0,-99.901813,41.492537
2665,2020-04-15,NH,1139.0,119.0,-71.572395,43.193852
2666,2020-04-15,NJ,71030.0,2206.0,-74.405661,40.058324
2667,2020-04-15,NM,1407.0,62.0,-105.03236299999999,34.97273
2668,2020-04-15,NV,3211.0,123.0,-116.419389,38.802609999999994
2669,2020-04-15,NY,213779.0,11571.0,-74.217933,43.299428000000006
2670,2020-04-15,OH,7791.0,511.0,-82.907123,40.417287
2671,2020-04-15,OK,2263.0,79.0,-97.092877,35.007752
2672,2020-04-15,OR,1663.0,30.0,-120.554201,43.804133
2673,2020-04-15,PA,26490.0,1145.0,-77.194525,41.203322
2674,2020-04-15,PR,974.0,51.0,-66.590149,18.220833
2675,2020-04-15,RI,3529.0,278.0,-71.477429,41.580095
2676,2020-04-15,SC,3656.0,103.0,-81.163725,33.836081
2677,2020-04-15,SD,1168.0,180.0,-99.901813,43.969515
2678,2020-04-15,TN,6079.0,256.0,-86.58044699999999,35.517491
2679,2020-04-15,TX,15492.0,868.0,-99.901813,31.968598999999998
2680,2020-04-15,UT,2542.0,130.0,-111.093731,39.32098
2681,2020-04-15,VA,6500.0,329.0,-78.656894,37.431573
2683,2020-04-15,VT,779.0,9.0,-72.577841,44.558803000000005
2684,2020-04-15,WA,11558.0,324.0,-120.74013899999999,47.751073999999996
2685,2020-04-15,WI,3721.0,166.0,-88.787868,43.784440000000004
2686,2020-04-15,WV,702.0,62.0,-80.454903,38.597626
2687,2020-04-15,WY,287.0,12.0,-107.29028400000001,43.075967999999996
2688,2020-04-14,AK,285.0,8.0,-154.493062,63.588753000000004
2689,2020-04-14,AL,3876.0,142.0,-86.902298,32.318231
2690,2020-04-14,AR,1480.0,70.0,-91.83183299999999,35.20105
2692,2020-04-14,AZ,3806.0,104.0,-111.093731,34.048928000000004
2693,2020-04-14,CA,23338.0,990.0,-119.41793200000001,36.778261
2694,2020-04-14,CO,7691.0,7.0,-105.782067,39.550051
2695,2020-04-14,CT,13989.0,608.0,-73.087749,41.603221000000005
2696,2020-04-14,DC,2058.0,103.0,-77.03341800000001,38.905985
2697,2020-04-14,DE,1761.0,136.0,-75.52767,38.910832
2698,2020-04-14,FL,21367.0,766.0,-81.515754,27.664827000000002
2699,2020-04-14,GA,14223.0,908.0,-82.907123,32.157435
2701,2020-04-14,HI,504.0,5.0,-155.66585700000002,19.898682
2702,2020-04-14,IA,1899.0,189.0,-93.097702,41.878003
2703,2020-04-14,ID,1453.0,27.0,-114.74204099999999,44.068202
2704,2020-04-14,IL,23247.0,1222.0,-89.398528,40.633125
2705,2020-04-14,IN,8527.0,291.0,-85.602364,40.551217
2706,2020-04-14,KS,1426.0,50.0,-98.484246,39.011902
2707,2020-04-14,KY,2048.0,85.0,-84.27001800000001,37.839333
2708,2020-04-14,LA,21518.0,502.0,-92.14502399999999,31.244822999999997
2709,2020-04-14,MA,28109.0,1315.0,-71.382437,42.407211
2710,2020-04-14,MD,9472.0,536.0,-76.641271,39.045755
2711,2020-04-14,ME,734.0,36.0,-69.44546899999999,45.253783
2712,2020-04-14,MI,27001.0,1366.0,-85.602364,44.314844
2713,2020-04-14,MN,1695.0,45.0,-94.6859,46.729553
2714,2020-04-14,MO,4686.0,298.0,-91.83183299999999,37.964253
2716,2020-04-14,MS,3087.0,145.0,-89.398528,32.354668
2717,2020-04-14,MT,399.0,5.0,-110.36256599999999,46.879682
2718,2020-04-14,NC,5024.0,208.0,-79.0193,35.759572999999996
2719,2020-04-14,ND,341.0,10.0,-101.002012,47.551493
2720,2020-04-14,NE,871.0,57.0,-99.901813,41.492537
2721,2020-04-14,NH,1020.0,35.0,-71.572395,43.193852
2722,2020-04-14,NJ,68824.0,4240.0,-74.405661,40.058324
2723,2020-04-14,NM,1345.0,100.0,-105.03236299999999,34.97273
2724,2020-04-14,NV,3088.0,117.0,-116.419389,38.802609999999994
2725,2020-04-14,NY,202208.0,7177.0,-74.217933,43.299428000000006
2726,2020-04-14,OH,7280.0,305.0,-82.907123,40.417287
2727,2020-04-14,OK,2184.0,115.0,-97.092877,35.007752
2728,2020-04-14,OR,1633.0,49.0,-120.554201,43.804133
2729,2020-04-14,PA,25345.0,1146.0,-77.194525,41.203322
2730,2020-04-14,PR,923.0,20.0,-66.590149,18.220833
2731,2020-04-14,RI,3251.0,275.0,-71.477429,41.580095
2732,2020-04-14,SC,3553.0,234.0,-81.163725,33.836081
2733,2020-04-14,SD,988.0,120.0,-99.901813,43.969515
2734,2020-04-14,TN,5823.0,213.0,-86.58044699999999,35.517491
2735,2020-04-14,TX,14624.0,718.0,-99.901813,31.968598999999998
2736,2020-04-14,UT,2412.0,49.0,-111.093731,39.32098
2737,2020-04-14,VA,6171.0,424.0,-78.656894,37.431573
2739,2020-04-14,VT,770.0,9.0,-72.577841,44.558803000000005
2740,2020-04-14,WA,11234.0,291.0,-120.74013899999999,47.751073999999996
2741,2020-04-14,WI,3555.0,127.0,-88.787868,43.784440000000004
2742,2020-04-14,WV,640.0,14.0,-80.454903,38.597626
2743,2020-04-14,WY,275.0,0.0,-107.29028400000001,43.075967999999996
2744,2020-04-13,AK,277.0,5.0,-154.493062,63.588753000000004
2745,2020-04-13,AL,3734.0,209.0,-86.902298,32.318231
2746,2020-04-13,AR,1410.0,130.0,-91.83183299999999,35.20105
2748,2020-04-13,AZ,3702.0,163.0,-111.093731,34.048928000000004
2749,2020-04-13,CA,22348.0,554.0,-119.41793200000001,36.778261
2750,2020-04-13,CO,7684.0,791.0,-105.782067,39.550051
2751,2020-04-13,CT,13381.0,1346.0,-73.087749,41.603221000000005
2752,2020-04-13,DC,1955.0,80.0,-77.03341800000001,38.905985
2753,2020-04-13,DE,1625.0,146.0,-75.52767,38.910832
2754,2020-04-13,FL,20601.0,1246.0,-81.515754,27.664827000000002
2755,2020-04-13,GA,13315.0,863.0,-82.907123,32.157435
2757,2020-04-13,HI,499.0,13.0,-155.66585700000002,19.898682
2758,2020-04-13,IA,1710.0,123.0,-93.097702,41.878003
2759,2020-04-13,ID,1426.0,19.0,-114.74204099999999,44.068202
2760,2020-04-13,IL,22025.0,1173.0,-89.398528,40.633125
2761,2020-04-13,IN,8236.0,308.0,-85.602364,40.551217
2762,2020-04-13,KS,1376.0,39.0,-98.484246,39.011902
2763,2020-04-13,KY,1963.0,123.0,-84.27001800000001,37.839333
2764,2020-04-13,LA,21016.0,421.0,-92.14502399999999,31.244822999999997
2765,2020-04-13,MA,26794.0,1413.0,-71.382437,42.407211
2766,2020-04-13,MD,8936.0,711.0,-76.641271,39.045755
2767,2020-04-13,ME,698.0,65.0,-69.44546899999999,45.253783
2768,2020-04-13,MI,25635.0,997.0,-85.602364,44.314844
2769,2020-04-13,MN,1650.0,29.0,-94.6859,46.729553
2770,2020-04-13,MO,4388.0,228.0,-91.83183299999999,37.964253
2772,2020-04-13,MS,2942.0,161.0,-89.398528,32.354668
2773,2020-04-13,MT,394.0,7.0,-110.36256599999999,46.879682
2774,2020-04-13,NC,4816.0,296.0,-79.0193,35.759572999999996
2775,2020-04-13,ND,331.0,23.0,-101.002012,47.551493
2776,2020-04-13,NE,814.0,23.0,-99.901813,41.492537
2777,2020-04-13,NH,985.0,56.0,-71.572395,43.193852
2778,2020-04-13,NJ,64584.0,2734.0,-74.405661,40.058324
2779,2020-04-13,NM,1245.0,71.0,-105.03236299999999,34.97273
2780,2020-04-13,NV,2971.0,135.0,-116.419389,38.802609999999994
2781,2020-04-13,NY,195031.0,6337.0,-74.217933,43.299428000000006
2782,2020-04-13,OH,6975.0,371.0,-82.907123,40.417287
2783,2020-04-13,OK,2069.0,99.0,-97.092877,35.007752
2784,2020-04-13,OR,1584.0,57.0,-120.554201,43.804133
2785,2020-04-13,PA,24199.0,1366.0,-77.194525,41.203322
2786,2020-04-13,PR,903.0,6.0,-66.590149,18.220833
2787,2020-04-13,RI,2976.0,311.0,-71.477429,41.580095
2788,2020-04-13,SC,3319.0,0.0,-81.163725,33.836081
2789,2020-04-13,SD,868.0,138.0,-99.901813,43.969515
2790,2020-04-13,TN,5610.0,302.0,-86.58044699999999,35.517491
2791,2020-04-13,TX,13906.0,422.0,-99.901813,31.968598999999998
2792,2020-04-13,UT,2363.0,60.0,-111.093731,39.32098
2793,2020-04-13,VA,5747.0,473.0,-78.656894,37.431573
2795,2020-04-13,VT,761.0,7.0,-72.577841,44.558803000000005
2796,2020-04-13,WA,10943.0,355.0,-120.74013899999999,47.751073999999996
2797,2020-04-13,WI,3428.0,87.0,-88.787868,43.784440000000004
2798,2020-04-13,WV,626.0,15.0,-80.454903,38.597626
2799,2020-04-13,WY,275.0,14.0,-107.29028400000001,43.075967999999996
2800,2020-04-12,AK,272.0,15.0,-154.493062,63.588753000000004
2801,2020-04-12,AL,3525.0,334.0,-86.902298,32.318231
2802,2020-04-12,AR,1280.0,54.0,-91.83183299999999,35.20105
2804,2020-04-12,AZ,3539.0,146.0,-111.093731,34.048928000000004
2805,2020-04-12,CA,21794.0,1179.0,-119.41793200000001,36.778261
2806,2020-04-12,CO,6893.0,383.0,-105.782067,39.550051
2807,2020-04-12,CT,12035.0,525.0,-73.087749,41.603221000000005
2808,2020-04-12,DC,1875.0,97.0,-77.03341800000001,38.905985
2809,2020-04-12,DE,1479.0,0.0,-75.52767,38.910832
2810,2020-04-12,FL,19355.0,861.0,-81.515754,27.664827000000002
2811,2020-04-12,GA,12452.0,293.0,-82.907123,32.157435
2813,2020-04-12,HI,486.0,21.0,-155.66585700000002,19.898682
2814,2020-04-12,IA,1587.0,77.0,-93.097702,41.878003
2815,2020-04-12,ID,1407.0,11.0,-114.74204099999999,44.068202
2816,2020-04-12,IL,20852.0,1672.0,-89.398528,40.633125
2817,2020-04-12,IN,7928.0,493.0,-85.602364,40.551217
2818,2020-04-12,KS,1337.0,69.0,-98.484246,39.011902
2819,2020-04-12,KY,1840.0,147.0,-84.27001800000001,37.839333
2820,2020-04-12,LA,20595.0,581.0,-92.14502399999999,31.244822999999997
2821,2020-04-12,MA,25381.0,2615.0,-71.382437,42.407211
2822,2020-04-12,MD,8225.0,531.0,-76.641271,39.045755
2823,2020-04-12,ME,633.0,17.0,-69.44546899999999,45.253783
2824,2020-04-12,MI,24638.0,645.0,-85.602364,44.314844
2825,2020-04-12,MN,1621.0,194.0,-94.6859,46.729553
2826,2020-04-12,MO,4160.0,136.0,-91.83183299999999,37.964253
2828,2020-04-12,MS,2781.0,139.0,-89.398528,32.354668
2829,2020-04-12,MT,387.0,10.0,-110.36256599999999,46.879682
2830,2020-04-12,NC,4520.0,208.0,-79.0193,35.759572999999996
2831,2020-04-12,ND,308.0,15.0,-101.002012,47.551493
2832,2020-04-12,NE,791.0,91.0,-99.901813,41.492537
2833,2020-04-12,NH,929.0,44.0,-71.572395,43.193852
2834,2020-04-12,NJ,61850.0,3699.0,-74.405661,40.058324
2835,2020-04-12,NM,1174.0,83.0,-105.03236299999999,34.97273
2836,2020-04-12,NV,2836.0,136.0,-116.419389,38.802609999999994
2837,2020-04-12,NY,188694.0,8236.0,-74.217933,43.299428000000006
2838,2020-04-12,OH,6604.0,354.0,-82.907123,40.417287
2839,2020-04-12,OK,1970.0,102.0,-97.092877,35.007752
2840,2020-04-12,OR,1527.0,156.0,-120.554201,43.804133
